Date & Time,Mannerheimintie,Vallila,Kallio2,Vartiokylä,Länsisatama3(M4),Leppävaara4,Tikkurila3,Luukki,Hämeentie(M1),KehäII(M2),Ruskeasanta2(M3),Hyvinkää(M5),Lohja
2014-08-18,-6.885181926471375,-7.262383363112946,1.4275320020511941,-0.35707311350550697,-7.878532205471707,-14.632164643972288,-10.046827115707423,0.4410001379402857,-5.606362145894579,-14.22700782571016,-12.785010638630766,-10.314942155323344,-18.358939355264543
2014-08-19,-9.71851525980469,-11.67905002977961,0.3025320020511941,1.017926886494493,4.246467794528293,-17.798831310638953,-17.838493782374094,4.732666804606943,-9.314695479227922,-16.76867449237683,-7.243343971964094,-14.606608821990005,-19.483939355264543
2014-08-20,-3.6768485931380326,-6.887383363112946,0.6358653353845369,3.9345935531611786,-3.96186553880505,-13.382164643972288,-14.796827115707423,7.441000137940286,-4.689695479227922,-12.185341159043503,4.506656028035906,-12.439942155323344,-19.025606021931207
2014-08-21,-7.71851525980469,-7.554050029779617,-0.4058013312821487,-3.1904064468388214,-13.878532205471707,-16.132164643972295,-13.296827115707423,3.9410001379402857,-5.481362145894579,-19.310341159043503,-21.451677305297423,-15.398275488656672,-17.44227268859788
2014-08-22,-2.6351819264713754,-8.095716696446281,3.385865335384537,-0.857073113505507,-10.253532205471707,-16.673831310638953,-11.463493782374094,-11.642333195393057,4.018637854105421,-10.685341159043503,-19.243343971964094,-14.481608821990005,-19.858939355264543
2014-08-23,7.198151406861967,-5.679050029779617,11.635865335384537,5.226260219827836,-7.795198872138371,-10.632164643972288,-12.255160449040751,3.232666804606943,8.435304520772078,-10.935341159043503,-11.951677305297423,-13.606608821990001,-11.025606021931214
2014-08-24,-1.6351819264713754,-12.095716696446281,2.052532002051194,-4.315406446838821,-10.920198872138378,-14.757164643972288,-17.75516044904075,-0.0589998620597143,-0.5230288125612645,-11.810341159043503,-21.993343971964094,-16.481608821990005,-19.69227268859788
2014-08-25,9.489818073528639,-7.054050029779617,-8.947467997948806,-9.898739780172164,-1.2951988721383714,-6.465497977305624,-4.463493782374087,-11.517333195393057,3.4769711874387355,-2.1436744923768316,-10.618343971964094,-11.023275488656672,-14.52560602193121
2014-08-26,4.198151406861967,-7.3457166964462814,-9.530801331282149,-13.523739780172164,-5.628532205471707,-13.215497977305624,-10.588493782374087,-8.058999862059721,-2.9396954792279217,-4.185341159043496,-13.243343971964094,-11.856608821990001,-4.192272688597871
2014-08-27,-1.2185152598046898,-14.762383363112953,-16.78080133128214,-19.690406446838836,-18.29519887213838,-20.382164643972295,-18.088493782374094,-16.295110973170836,-14.939695479227922,-6.727007825710167,-18.640083102398876,-12.564942155323344,3.1827273114021217
2014-08-28,7.6057601025141395,-11.30405002977961,-12.030801331282149,-18.8570731135055,-8.920198872138378,-15.632164643972295,-15.630160449040751,-15.256463630175666,-11.314695479227922,-12.060341159043503,-16.535010638630766,-13.773275488656672,-0.6089393552645426
2014-08-29,6.823151406861967,-13.30405002977961,-18.23913466461547,-19.440406446838836,-12.128532205471707,-24.923831310638953,-18.671827115707423,-17.93399986205973,-18.231362145894586,-12.643674492376832,-17.118343971964094,-13.064942155323344,-15.067272688597875
2014-08-30,1.8231514068619674,-18.97071669644628,-14.405801331282149,-13.398739780172164,-19.04519887213838,-23.923831310638953,-19.338493782374094,-12.017333195393057,-14.439695479227922,-22.935341159043503,-18.493343971964094,-13.939942155323344,-10.983939355264543
2014-08-31,-8.135181926471375,-17.47071669644628,-8.98913466461547,-6.565406446838821,-16.086865538805036,-21.590497977305624,-20.338493782374094,-8.892333195393057,-10.689695479227922,-22.727007825710164,-14.660010638630766,-16.564942155323344,-12.775606021931214
2014-09-01,-6.426848593138033,-15.637383363112953,-9.86413466461547,-11.857073113505507,-12.045198872138378,-6.423831310638967,-6.463493782374087,-15.017333195393057,0.14363785410542107,-10.22700782571016,-15.701677305297423,-9.398275488656672,-12.567272688597875
2014-09-02,1.6148180735286246,-0.012383363112945744,-3.5308013312821487,-12.857073113505507,5.53813446119495,-4.590497977305624,-0.5051604490407655,-11.433999862059721,8.47697118743875,-0.3936744923768316,-4.160010638630759,0.06005784467666331,-8.900606021931214
2014-09-03,-8.760181926471375,-1.8873833631129457,-0.6974679979488059,-9.398739780172164,1.0760132490737462,-6.679783691591339,-7.1301604490407655,-3.6006665287264,3.3103045207720783,-8.727007825710167,-0.7337285873487005,-2.606608821990008,-11.108939355264543
